ObjectNumber,Title,ObjectName,Description
RV-5812-5,DRAAGNET,draagnet,"Het draagnet heeft een horizontaal bandpatroon.
Roodbruine banden zijn aangebracht op een gele achtergrond.
De verdeling van de bandversieringen is ongelijk.
Er is geen duidelijk motief aanwezig. 

Het gebruik van het draagnet heeft zich vanuit het Centrale Bergland van Nieuw-Guinea verspreid naar de rivierdalen en kuststreken.
Dit betrekkelijk eenvoudige voorwerp, waarvan verschillende soorten voorkomen, vervult méér dan alleen een transportfunctie.
Draagnetten worden door de vrouwen meestal met een band over het voorhoofd gedragen.
In een kleiner net nemen zij de baby mee 'naar het werk', dat wil zeggen naar de groentetuin, in een groter net transporteren zij allerlei produkten, van bataten tot brandhout.
Mannen dragen hun niet zo grote netten in de regel met een band over de schouder of op de borst.
Zij nemen er vaak eten in mee voor onderweg op de jacht, of genotmiddelen (betelnoten, tabak en wat daarbij hoort).
Hoewel de mannen het ruw materiaal (afgehakte luchtwortels van de pandanus-palm of de binnenbast van jonge bomen) aanleveren, is het maken van draagnetten over het algemeen een werk dat door vrouwen verricht wordt.
Dit gebeurt wanneer het eten staat warm te worden, de baby gezoogd wordt, men van het dorp naar de tuin loopt of andersom en tijdens werkpauzes.
De vrouwen, die als klein meisje van hun moeder al geleerd hebben draad te twijnen en kapotte netten te repareren, zijn tegen de tijd dat ze getrouwd zijn zo handig geworden dat zij elk ongeveer twintig tot dertig netten per jaar kunnen maken. 
De netten die de vrouwen voor dagelijks 'huishoudelijk' gebruik maken zijn over het algemeen grofmazig en hebben eenvoudige patronen.
De voor ceremoniële doeleinden vervaardigde netten zijn eerder fijnmazig en hebben ingewikkelder geometrische patronen.
Al dan niet ceremoniële netten spelen op Nieuw-Guinea een rol in vele verschillende maatschappelijke contexten.
Het meisje geeft een fraai draagnet aan de jongen waarop zij verliefd is, de bruid neemt als onderdeel van haar bruidschat draagnetten mee, weduwen hullen zich in de rouwtijd soms in een kapot versleten draagnet of dragen bezittingen -en in sommige gevallen naar men gelooft zelfs de ziel- van hun overleden echtgenoot met zich mee.
Die rouwgebruiken hangen samen met de gedachte, dat het draagnet als onlosmakelijk aanhangsel van de vrouw en de man onderdeel uitmaakt van de persoonlijkheid, zodanig dat men met een stukje van een draagnet zwarte magie kan bedrijven en de bezitster of bezitter ervan kwaad kan doen.
In het mannenhuis of in dodengrotten, soms ook in het woonhuis worden de schedels en beenderen van overleden voorouders in sacrale draagnetten bewaard, eventueel samen met symbolisch-magische voorwerpen als een stuk zwoerd van het oervarken of afgekluifde botjes, de resten van ceremoniële maaltijden.
Verder speelt het draagnet -versierd met schelpen of tegenwoordig papiergeld- een rol als betaalmiddel, is het een teken van volwassenheid bij meisjes en jongens, wordt het door danseressen en dansers gedragen bij (initiatie)feesten en fungeert het als onderdeel van het oogstaltaar waarbij de vruchtbaarheid van de tuinen wordt gevierd. 
Het zo belangrijke draagnet komt voor in de Papoea-mythologie in het thema van de oermoeder die uit haar oerdraagnet alle levende wezens (van de slang tot sterren) schudt, iets wat in de houtsnijkunst en op schilderingen vaker wordt uitgebeeld.
Vreemd is dit niet: In feite wordt het draagnet beschouwd als een zich buiten het lichaam bevindende baarmoeder, en geassocieerd met de vrouwelijke vruchtbaarheid en geboorte, zodanig dat sommige stammen een buideldier als totem gekozen hebben. 

(Uit: D.A.M. Smidt, 'Van baarmoeder tot mannenhuis' en 'Techniek in Nieuw-Guinea' in: I.C. van Hout (red), Lieve Lasten. Hoe kinderen gedragen worden, KIT, Amsterdam, 1993)"
RV-5812-6,DRAAGNET,draagnet,"Het draagnet heeft een horizontaal bandpatroon.
Roodbruine banden zijn aangebracht op een gele achtergrond.
Er is geen duidelijk motief aanwezig. 

Het gebruik van het draagnet heeft zich vanuit het Centrale Bergland van Nieuw-Guinea verspreid naar de rivierdalen en kuststreken.
Dit betrekkelijk eenvoudige voorwerp, waarvan verschillende soorten voorkomen, vervult méér dan alleen een transportfunctie.
Draagnetten worden door de vrouwen meestal met een band over het voorhoofd gedragen.
In een kleiner net nemen zij de baby mee 'naar het werk', dat wil zeggen naar de groentetuin, in een groter net transporteren zij allerlei produkten, van bataten tot brandhout.
Mannen dragen hun niet zo grote netten in de regel met een band over de schouder of op de borst.
Zij nemen er vaak eten in mee voor onderweg op de jacht, of genotmiddelen (betelnoten, tabak en wat daarbij hoort).
Hoewel de mannen het ruw materiaal (afgehakte luchtwortels van de pandanus-palm of de binnenbast van jonge bomen) aanleveren, is het maken van draagnetten over het algemeen een werk dat door vrouwen verricht wordt.
Dit gebeurt wanneer het eten staat warm te worden, de baby gezoogd wordt, men van het dorp naar de tuin loopt of andersom en tijdens werkpauzes.
De vrouwen, die als klein meisje van hun moeder al geleerd hebben draad te twijnen en kapotte netten te repareren, zijn tegen de tijd dat ze getrouwd zijn zo handig geworden dat zij elk ongeveer twintig tot dertig netten per jaar kunnen maken. 
De netten die de vrouwen voor dagelijks 'huishoudelijk' gebruik maken zijn over het algemeen grofmazig en hebben eenvoudige patronen.
De voor ceremoniële doeleinden vervaardigde netten zijn eerder fijnmazig en hebben ingewikkelder geometrische patronen.
Al dan niet ceremoniële netten spelen op Nieuw-Guinea een rol in vele verschillende maatschappelijke contexten.
Het meisje geeft een fraai draagnet aan de jongen waarop zij verliefd is, de bruid neemt als onderdeel van haar bruidschat draagnetten mee, weduwen hullen zich in de rouwtijd soms in een kapot versleten draagnet of dragen bezittingen -en in sommige gevallen naar men gelooft zelfs de ziel- van hun overleden echtgenoot met zich mee.
Die rouwgebruiken hangen samen met de gedachte, dat het draagnet als onlosmakelijk aanhangsel van de vrouw en de man onderdeel uitmaakt van de persoonlijkheid, zodanig dat men met een stukje van een draagnet zwarte magie kan bedrijven en de bezitster of bezitter ervan kwaad kan doen.
In het mannenhuis of in dodengrotten, soms ook in het woonhuis worden de schedels en beenderen van overleden voorouders in sacrale draagnetten bewaard, eventueel samen met symbolisch-magische voorwerpen als een stuk zwoerd van het oervarken of afgekluifde botjes, de resten van ceremoniële maaltijden.
Verder speelt het draagnet -versierd met schelpen of tegenwoordig papiergeld- een rol als betaalmiddel, is het een teken van volwassenheid bij meisjes en jongens, wordt het door danseressen en dansers gedragen bij (initiatie)feesten en fungeert het als onderdeel van het oogstaltaar waarbij de vruchtbaarheid van de tuinen wordt gevierd. 
Het zo belangrijke draagnet komt voor in de Papoea-mythologie in het thema van de oermoeder die uit haar oerdraagnet alle levende wezens (van de slang tot sterren) schudt, iets wat in de houtsnijkunst en op schilderingen vaker wordt uitgebeeld.
Vreemd is dit niet: In feite wordt het draagnet beschouwd als een zich buiten het lichaam bevindende baarmoeder, en geassocieerd met de vrouwelijke vruchtbaarheid en geboorte, zodanig dat sommige stammen een buideldier als totem gekozen hebben. 

(Uit: D.A.M. Smidt, 'Van baarmoeder tot mannenhuis' en 'Techniek in Nieuw-Guinea' in: I.C. van Hout (red), Lieve Lasten. Hoe kinderen gedragen worden, KIT, Amsterdam, 1993)"
RV-5812-7,DRAAGNET,draagnet,"Het draagnet heeft een horizontaal bandpatroon.
Roodbruine en witgele banden zijn aangebracht op een donkergele achtergrond.
Er is geen duidelijk motief aanwezig. 

Het gebruik van het draagnet heeft zich vanuit het Centrale Bergland van Nieuw-Guinea verspreid naar de rivierdalen en kuststreken.
Dit betrekkelijk eenvoudige voorwerp, waarvan verschillende soorten voorkomen, vervult méér dan alleen een transportfunctie.
Draagnetten worden door de vrouwen meestal met een band over het voorhoofd gedragen.
In een kleiner net nemen zij de baby mee 'naar het werk', dat wil zeggen naar de groentetuin, in een groter net transporteren zij allerlei produkten, van bataten tot brandhout.
Mannen dragen hun niet zo grote netten in de regel met een band over de schouder of op de borst.
Zij nemen er vaak eten in mee voor onderweg op de jacht, of genotmiddelen (betelnoten, tabak en wat daarbij hoort).
Hoewel de mannen het ruw materiaal (afgehakte luchtwortels van de pandanus-palm of de binnenbast van jonge bomen) aanleveren, is het maken van draagnetten over het algemeen een werk dat door vrouwen verricht wordt.
Dit gebeurt wanneer het eten staat warm te worden, de baby gezoogd wordt, men van het dorp naar de tuin loopt of andersom en tijdens werkpauzes.
De vrouwen, die als klein meisje van hun moeder al geleerd hebben draad te twijnen en kapotte netten te repareren, zijn tegen de tijd dat ze getrouwd zijn zo handig geworden dat zij elk ongeveer twintig tot dertig netten per jaar kunnen maken. 
De netten die de vrouwen voor dagelijks 'huishoudelijk' gebruik maken zijn over het algemeen grofmazig en hebben eenvoudige patronen.
De voor ceremoniële doeleinden vervaardigde netten zijn eerder fijnmazig en hebben ingewikkelder geometrische patronen.
Al dan niet ceremoniële netten spelen op Nieuw-Guinea een rol in vele verschillende maatschappelijke contexten.
Het meisje geeft een fraai draagnet aan de jongen waarop zij verliefd is, de bruid neemt als onderdeel van haar bruidschat draagnetten mee, weduwen hullen zich in de rouwtijd soms in een kapot versleten draagnet of dragen bezittingen -en in sommige gevallen naar men gelooft zelfs de ziel- van hun overleden echtgenoot met zich mee.
Die rouwgebruiken hangen samen met de gedachte, dat het draagnet als onlosmakelijk aanhangsel van de vrouw en de man onderdeel uitmaakt van de persoonlijkheid, zodanig dat men met een stukje van een draagnet zwarte magie kan bedrijven en de bezitster of bezitter ervan kwaad kan doen.
In het mannenhuis of in dodengrotten, soms ook in het woonhuis worden de schedels en beenderen van overleden voorouders in sacrale draagnetten bewaard, eventueel samen met symbolisch-magische voorwerpen als een stuk zwoerd van het oervarken of afgekluifde botjes, de resten van ceremoniële maaltijden.
Verder speelt het draagnet -versierd met schelpen of tegenwoordig papiergeld- een rol als betaalmiddel, is het een teken van volwassenheid bij meisjes en jongens, wordt het door danseressen en dansers gedragen bij (initiatie)feesten en fungeert het als onderdeel van het oogstaltaar waarbij de vruchtbaarheid van de tuinen wordt gevierd. 
Het zo belangrijke draagnet komt voor in de Papoea-mythologie in het thema van de oermoeder die uit haar oerdraagnet alle levende wezens (van de slang tot sterren) schudt, iets wat in de houtsnijkunst en op schilderingen vaker wordt uitgebeeld.
Vreemd is dit niet: In feite wordt het draagnet beschouwd als een zich buiten het lichaam bevindende baarmoeder, en geassocieerd met de vrouwelijke vruchtbaarheid en geboorte, zodanig dat sommige stammen een buideldier als totem gekozen hebben. 

(Uit: D.A.M. Smidt, 'Van baarmoeder tot mannenhuis' en 'Techniek in Nieuw-Guinea' in: I.C. van Hout (red), Lieve Lasten. Hoe kinderen gedragen worden, KIT, Amsterdam, 1993)"
RV-5812-8,DRAAGNET,draagnet,"Het draagnet heeft een schaakbordpatroon van roodbruine en gele vierkanten als versiering.
Het  hengsel daarentegen heeft, in dezelfde kleuren, rechthoekige decoraties.

Het gebruik van het draagnet heeft zich vanuit het Centrale Bergland van Nieuw-Guinea verspreid naar de rivierdalen en kuststreken.
Dit betrekkelijk eenvoudige voorwerp, waarvan verschillende soorten voorkomen, vervult méér dan alleen een transportfunctie.
Draagnetten worden door de vrouwen meestal met een band over het voorhoofd gedragen.
In een kleiner net nemen zij de baby mee 'naar het werk', dat wil zeggen naar de groentetuin, in een groter net transporteren zij allerlei produkten, van bataten tot brandhout.
Mannen dragen hun niet zo grote netten in de regel met een band over de schouder of op de borst.
Zij nemen er vaak eten in mee voor onderweg op de jacht, of genotmiddelen (betelnoten, tabak en wat daarbij hoort).
Hoewel de mannen het ruw materiaal (afgehakte luchtwortels van de pandanus-palm of de binnenbast van jonge bomen) aanleveren, is het maken van draagnetten over het algemeen een werk dat door vrouwen verricht wordt.
Dit gebeurt wanneer het eten staat warm te worden, de baby gezoogd wordt, men van het dorp naar de tuin loopt of andersom en tijdens werkpauzes.
De vrouwen, die als klein meisje van hun moeder al geleerd hebben draad te twijnen en kapotte netten te repareren, zijn tegen de tijd dat ze getrouwd zijn zo handig geworden dat zij elk ongeveer twintig tot dertig netten per jaar kunnen maken. 
De netten die de vrouwen voor dagelijks 'huishoudelijk' gebruik maken zijn over het algemeen grofmazig en hebben eenvoudige patronen.
De voor ceremoniële doeleinden vervaardigde netten zijn eerder fijnmazig en hebben ingewikkelder geometrische patronen.
Al dan niet ceremoniële netten spelen op Nieuw-Guinea een rol in vele verschillende maatschappelijke contexten.
Het meisje geeft een fraai draagnet aan de jongen waarop zij verliefd is, de bruid neemt als onderdeel van haar bruidschat draagnetten mee, weduwen hullen zich in de rouwtijd soms in een kapot versleten draagnet of dragen bezittingen -en in sommige gevallen naar men gelooft zelfs de ziel- van hun overleden echtgenoot met zich mee.
Die rouwgebruiken hangen samen met de gedachte, dat het draagnet als onlosmakelijk aanhangsel van de vrouw en de man onderdeel uitmaakt van de persoonlijkheid, zodanig dat men met een stukje van een draagnet zwarte magie kan bedrijven en de bezitster of bezitter ervan kwaad kan doen.
In het mannenhuis of in dodengrotten, soms ook in het woonhuis worden de schedels en beenderen van overleden voorouders in sacrale draagnetten bewaard, eventueel samen met symbolisch-magische voorwerpen als een stuk zwoerd van het oervarken of afgekluifde botjes, de resten van ceremoniële maaltijden.
Verder speelt het draagnet -versierd met schelpen of tegenwoordig papiergeld- een rol als betaalmiddel, is het een teken van volwassenheid bij meisjes en jongens, wordt het door danseressen en dansers gedragen bij (initiatie)feesten en fungeert het als onderdeel van het oogstaltaar waarbij de vruchtbaarheid van de tuinen wordt gevierd. 
Het zo belangrijke draagnet komt voor in de Papoea-mythologie in het thema van de oermoeder die uit haar oerdraagnet alle levende wezens (van de slang tot sterren) schudt, iets wat in de houtsnijkunst en op schilderingen vaker wordt uitgebeeld.
Vreemd is dit niet: In feite wordt het draagnet beschouwd als een zich buiten het lichaam bevindende baarmoeder, en geassocieerd met de vrouwelijke vruchtbaarheid en geboorte, zodanig dat sommige stammen een buideldier als totem gekozen hebben. 

(Uit: D.A.M. Smidt, 'Van baarmoeder tot mannenhuis' en 'Techniek in Nieuw-Guinea' in: I.C. van Hout (red), Lieve Lasten. Hoe kinderen gedragen worden, KIT, Amsterdam, 1993)
"
RV-5812-9,DRAAGNET,draagnet,"Het draagnet is modern vormgegeven.
De horizontale bovenbanden hebben wit-zwart-rode blokken als motief.
De rest van het draagnet heeft vlakken met horizontale en vertikale banden in verschillende kleuren tegen een gele achtergrond.

Het gebruik van het draagnet heeft zich vanuit het Centrale Bergland van Nieuw-Guinea verspreid naar de rivierdalen en kuststreken.
Dit betrekkelijk eenvoudige voorwerp, waarvan verschillende soorten voorkomen, vervult méér dan alleen een transportfunctie.
Draagnetten worden door de vrouwen meestal met een band over het voorhoofd gedragen.
In een kleiner net nemen zij de baby mee 'naar het werk', dat wil zeggen naar de groentetuin, in een groter net transporteren zij allerlei produkten, van bataten tot brandhout.
Mannen dragen hun niet zo grote netten in de regel met een band over de schouder of op de borst.
Zij nemen er vaak eten in mee voor onderweg op de jacht, of genotmiddelen (betelnoten, tabak en wat daarbij hoort).
Hoewel de mannen het ruw materiaal (afgehakte luchtwortels van de pandanus-palm of de binnenbast van jonge bomen) aanleveren, is het maken van draagnetten over het algemeen een werk dat door vrouwen verricht wordt.
Dit gebeurt wanneer het eten staat warm te worden, de baby gezoogd wordt, men van het dorp naar de tuin loopt of andersom en tijdens werkpauzes.
De vrouwen, die als klein meisje van hun moeder al geleerd hebben draad te twijnen en kapotte netten te repareren, zijn tegen de tijd dat ze getrouwd zijn zo handig geworden dat zij elk ongeveer twintig tot dertig netten per jaar kunnen maken. 
De netten die de vrouwen voor dagelijks 'huishoudelijk' gebruik maken zijn over het algemeen grofmazig en hebben eenvoudige patronen.
De voor ceremoniële doeleinden vervaardigde netten zijn eerder fijnmazig en hebben ingewikkelder geometrische patronen.
Al dan niet ceremoniële netten spelen op Nieuw-Guinea een rol in vele verschillende maatschappelijke contexten.
Het meisje geeft een fraai draagnet aan de jongen waarop zij verliefd is, de bruid neemt als onderdeel van haar bruidschat draagnetten mee, weduwen hullen zich in de rouwtijd soms in een kapot versleten draagnet of dragen bezittingen -en in sommige gevallen naar men gelooft zelfs de ziel- van hun overleden echtgenoot met zich mee.
Die rouwgebruiken hangen samen met de gedachte, dat het draagnet als onlosmakelijk aanhangsel van de vrouw en de man onderdeel uitmaakt van de persoonlijkheid, zodanig dat men met een stukje van een draagnet zwarte magie kan bedrijven en de bezitster of bezitter ervan kwaad kan doen.
In het mannenhuis of in dodengrotten, soms ook in het woonhuis worden de schedels en beenderen van overleden voorouders in sacrale draagnetten bewaard, eventueel samen met symbolisch-magische voorwerpen als een stuk zwoerd van het oervarken of afgekluifde botjes, de resten van ceremoniële maaltijden.
Verder speelt het draagnet -versierd met schelpen of tegenwoordig papiergeld- een rol als betaalmiddel, is het een teken van volwassenheid bij meisjes en jongens, wordt het door danseressen en dansers gedragen bij (initiatie)feesten en fungeert het als onderdeel van het oogstaltaar waarbij de vruchtbaarheid van de tuinen wordt gevierd. 
Het zo belangrijke draagnet komt voor in de Papoea-mythologie in het thema van de oermoeder die uit haar oerdraagnet alle levende wezens (van de slang tot sterren) schudt, iets wat in de houtsnijkunst en op schilderingen vaker wordt uitgebeeld.
Vreemd is dit niet: In feite wordt het draagnet beschouwd als een zich buiten het lichaam bevindende baarmoeder, en geassocieerd met de vrouwelijke vruchtbaarheid en geboorte, zodanig dat sommige stammen een buideldier als totem gekozen hebben. 

(Uit: D.A.M. Smidt, 'Van baarmoeder tot mannenhuis' en 'Techniek in Nieuw-Guinea' in: I.C. van Hout (red), Lieve Lasten. Hoe kinderen gedragen worden, KIT, Amsterdam, 1993)"
RV-5837-4,BETELVIJZEL MET DUBBELFIGUUR,betelvijzel,"De vijzel is gemaakt van hout.
Hij bestaat uit een dubbelfiguur van figuren met een snavelvormige neus.
Vermoedelijk is de snavel van een casuaris bedoeld.
Deze vogel is het sterkste landdier dat op Nieuw-Guinea voorkomt.
Vandaar dat voorouders en dappere strijders met casuarisachtige trekken worden afgebeeld.
De figuren zijn op een rechthoekige sokkel geplaatst.
De sokkel staat op een rond plateau met enkele ...

De vijzel wordt door (meestal oudere) mensen gebruikt die niet in staat zijn om betelnoten te kauwen omdat hun gebit te wensen overlaat of omdat ze tandeloos zijn.
In de vijzel worden de betelnoten dan vergruisd met behulp van een houten stamper. 
Ook kalkpoeder (van gebrande en daarna vermorzelde schelpen) wordt op een met speeksel bevochtigd likstokje naar de mond gebracht.
Het mengsel van betel en kalk heeft een geestverruimende werking.

Uit één stuk hout gesneden betelvijzel, met een overheersende voorstelling van twee rug aan rug staande mannenfiguren met snavelvormige neuzen. Deze dragen elk een haarkorf op het hoofd, de ceremoniële dracht van geïnitieerde mannen. De gebruikelijke versiering van hondentanden aan deze korven is d.m.v. uitsteeksels aangegeven..Ook dragen zij een weergave van gevlochten armbanden, ook een teken van initiatie. Een gebogen krokodilfiguur met twee koppen (vermoedelijk twee krokodilfiguren met een samengevoegd lichaam) bovenop de haarkorven verbindt de twee mannenfiguren met elkaar..De voeten van de twee mannenfiguren zijn als het ware verankerd in een rechthoekige sokkel die aansluit op de ronde vorm van de eigenlijke vijzel. Deze elementen zijn met ingesneden curvilineaire motieven versierd. Het vijzelgedeelte heeft vier uitsteeksels. Plaatst men de vijzel omgekeerd dan ontstaat de indruk van een vierpuntige ophanghaak. 
Bespreking: Betelvijzels komen in veel variaties voor in het Sepik-Ramu mondingsgebied, de aangrenzende kuststroken en de voor de kust liggende Schouten-eilanden en Manam. Het bovendeel wordt altijd gevormd door een bakje of holte, soms rond, soms ovaal, dat essentieel is voor de gebruiksfunctie. Het deel tussen deze holte en het voetstuk wordt op verschillende manieren vorm gegeven: van een eenvoudige stut of zuil, waarin soms plastische mensen- of dierenkopjes zijn uitgesneden, tot constructies van één tot vier staande of hurkende mensenfiguurtjes. Meerdere figuren worden in paren (soms mannetje/vrouwtje) met de ruggen naar elkaar toe geplaatst. 
De betelvijzel verenigt praktische met sociale, symbolische, magische en esthetische functies. Dergelijke vijzels worden door oudere mannen, die niet meer goed kunnen kauwen wegens tandeloosheid of omdat hun gebit te wensen overlaat, gebruikt om er de betelnoot in te vergruizen met behulp van een houten stampertje. Gemengd met kalkpoeder, veelal van gebrande en fijngestampte mosselschelpen (gemengd met water en wellicht ook het sap van een rietsoort), een stukje stengel van de betelrank en speeksel heeft het een licht stimulerend effect. Daartoe wordt een met speeksel bevochtigd likstokje in het kalkpoeder gedoopt en  vervolgens afgelikt. Betel speelt een belangrijke rol in het dagelijkse en ceremoniële leven. Bij ontmoetingen biedt men elkaar betelnoten aan. Betelnoten zijn vaak een bestanddeel in het ceremoniële ruikverkeer. Een betelvijzel, zoals deze, in het bezit van een belangrijk man is tegelijkertijd een soort van statussymbool.
Waarschijnlijk speelden betelvijzels ook een rol bij het uitoefenen van magische praktijken. Een op het eiland Kairiru verzamelde en gedocumenteerde ‘toverbundel’ bestaande uit twee betelvijzeltjes, twee mensenfiguurtjes en een gemberwortel die samengebonden waren, geeft daartoe een indicatie. Deze bundel werd bij tochten overzee in de zeilkano opgehangen om een voorspoedige reis te waarborgen. [Bovenstaande tekst is een adaptatie van Smidt 1990]
DS 2010

"
RV-5837-19,BETELVIJZEL,betelvijzel,"De vijzel is gemaakt van hout.
Hij bestaat uit een schaalvormig deel, dat rust op een ovaal-bolvormig deel waaraan recht tegenover elkaar als handvatten twee figuren vastzitten.
De figuren hebben een snavelvormige neus.
Vermoedelijk is de snavel van een casuaris uitgesneden.
Deze vogel is het sterkste landdier dat op Nieuw-Guinea voorkomt.
Vandaar dat voorouders en dappere strijders met casuarisachtige trekken worden afgebeeld.

De vijzel wordt door (meestal oudere) mensen gebruikt die niet in staat zijn om betelnoten te kauwen omdat hun gebit te wensen overlaat of omdat ze tandeloos zijn.
In de vijzel worden de betelnoten dan vergruisd met behulp van een houten stamper. 
Ook kalkpoeder (van gebrande en daarna vermorzelde schelpen) wordt op een met speeksel bevochtigd likstokje naar de mond gebracht.
Het mengsel van betel en kalk heeft een geestverruimende werking."
RV-5837-20,BETELVIJZEL,betelvijzel,"De vijzel is gemaakt van hout.
Hij bestaat uit een komvormig deel, dat gedragen wordt door drie figuren die, met de knieën licht gebogen, op een rond plateau staan.
De figuren hebben een snavelvormige neus.
Vermoedelijk is de snavel van een casuaris uitgesneden.
Deze vogel is het sterkste landdier dat op Nieuw-Guinea voorkomt.
Vandaar dat voorouders en dappere strijders met casuarisachtige trekken worden afgebeeld.

De vijzel wordt door (meestal oudere) mensen gebruikt die niet in staat zijn om betelnoten te kauwen omdat hun gebit te wensen overlaat of omdat ze tandeloos zijn.
In de vijzel worden de betelnoten dan vergruisd met behulp van een houten stamper. 
Ook kalkpoeder (van gebrande en daarna vermorzelde schelpen) wordt op een met speeksel bevochtigd likstokje naar de mond gebracht.
Het mengsel van betel en kalk heeft een geestverruimende werking."
RV-5837-21,BETELVIJZEL,betelvijzel,"De vijzel is gemaakt van hout.
Hij bestaat uit een komvormig deel, dat gedragen wordt door drie figuren die, met de knieën licht gebogen, op een rond plateau staan.
De figuren hebben een snavelvormige neus.
Vermoedelijk is de snavel van een casuaris uitgesneden.
Deze vogel is het sterkste landdier dat op Nieuw-Guinea voorkomt.
Vandaar dat voorouders en dappere strijders met casuarisachtige trekken worden afgebeeld.

De vijzel wordt door (meestal oudere) mensen gebruikt die niet in staat zijn om betelnoten te kauwen omdat hun gebit te wensen overlaat of omdat ze tandeloos zijn.
In de vijzel worden de betelnoten dan vergruisd met behulp van een houten stamper. 
Ook kalkpoeder (van gebrande en daarna vermorzelde schelpen) wordt op een met speeksel bevochtigd likstokje naar de mond gebracht.
Het mengsel van betel en kalk heeft een geestverruimende werking."
RV-5837-22,BETELVIJZEL,betelvijzel,"De vijzels is gemaakt van hout.
Hij bestaat uit een komvormig deel dat op een zuilvormig deel met bandkapiteel en ronde voet rust. 
De zuil is o.a. versierd met twee vogelkoppen met een grote snavel.
Vermoedelijk is de snavel van een casuaris uitgesneden.
Deze vogel is het sterkste landdier dat op Nieuw-Guinea voorkomt.
Vandaar dat men casuaris-symboliek vaak op voorwerpen aantreft.

De vijzel wordt door (meestal oudere) mensen gebruikt die niet in staat zijn om betelnoten te kauwen omdat hun gebit te wensen overlaat of omdat ze tandeloos zijn.
In de vijzel worden de betelnoten dan vergruisd met behulp van een houten stamper. 
Ook kalkpoeder (van gebrande en daarna vermorzelde schelpen) wordt op een met speeksel bevochtigd likstokje naar de mond gebracht.
Het mengsel van betel en kalk heeft een geestverruimende werking."
RV-5837-23,BETELVIJZEL,betelvijzel,"De vijzel is van hout gemaakt.
Hij bestaat uit een enigszins gebogen, vrouwenfiguur op ronde voet die met één hand een kom op zijn hoofd draagt.

De vijzel wordt door (meestal oudere) mensen gebruikt die niet in staat zijn om betelnoten te kauwen omdat hun gebit te wensen overlaat of omdat ze tandeloos zijn.
In de vijzel worden de betelnoten dan vergruisd met behulp van een houten stamper. 
Ook kalkpoeder (van gebrande en daarna vermorzelde schelpen) wordt op een met speeksel bevochtigd likstokje naar de mond gebracht.
Het mengsel van betel en kalk heeft een geestverruimende werking."
RV-5837-24,BETELVIJZEL,betelvijzel,"De vijzel is gemaakt van hout.
Hij bestaat uit een trechtervormig deel dat, gesteund door drie mensfiguren die op hun beurt ieder boven een zittende figuur zijn uitgesneden, eindigt in een rond plateau.,  

De vijzel wordt door (meestal oudere) mensen gebruikt die niet in staat zijn om betelnoten te kauwen omdat hun gebit te wensen overlaat of omdat ze tandeloos zijn.
In de vijzel worden de betelnoten dan vergruisd met behulp van een houten stamper. 
Ook kalkpoeder (van gebrande en daarna vermorzelde schelpen) wordt op een met speeksel bevochtigd likstokje naar de mond gebracht.
Het mengsel van betel en kalk heeft een geestverruimende werking."
RV-5837-25,BETELVIJZEL,betelvijzel,"De vijzel is van hout gemaakt.
Hij bestaat uit een komvormig deel dat, gesteund dor twee zittende mensfiguren, eindigt in een ronde voet.

De vijzel wordt door (meestal oudere) mensen gebruikt die niet in staat zijn om betelnoten te kauwen omdat hun gebit te wensen overlaat of omdat ze tandeloos zijn.
In de vijzel worden de betelnoten dan vergruisd met behulp van een houten stamper. 
Ook kalkpoeder (van gebrande en daarna vermorzelde schelpen) wordt op een met speeksel bevochtigd likstokje naar de mond gebracht.
Het mengsel van betel en kalk heeft een geestverruimende werking."
RV-5837-26,BETELVIJZEL,betelvijzel,"De vijzel is van hout gemaakt.
Hij bestaat uit een komvormig deel dat, met twee handen gedragen door een mensfiguur, eindigt in een ronde voet. 

De vijzel wordt door (meestal oudere) mensen gebruikt die niet in staat zijn om betelnoten te kauwen omdat hun gebit te wensen overlaat of omdat ze tandeloos zijn.
In de vijzel worden de betelnoten dan vergruisd met behulp van een houten stamper. 
Ook kalkpoeder (van gebrande en daarna vermorzelde schelpen) wordt op een met speeksel bevochtigd likstokje naar de mond gebracht.
Het mengsel van betel en kalk heeft een geestverruimende werking."
RV-5837-27,BETELVIJZEL,betelvijzel,"De vijzel is gemaakt van hout.
Hij is schaalvormig, met twee handvatten.
Deze zijn uitgesneden in de vorm van vogel / voorouderhoofden.
De zijkanten zijn versierd met curvilineaire motieven.

De vijzel wordt door (meestal oudere) mensen gebruikt die niet in staat zijn om betelnoten te kauwen omdat hun gebit te wensen overlaat of omdat ze tandeloos zijn.
In de vijzel worden de betelnoten dan vergruisd met behulp van een houten stamper. 
Ook kalkpoeder (van gebrande en daarna vermorzelde schelpen) wordt op een met speeksel bevochtigd likstokje naar de mond gebracht.
Het mengsel van betel en kalk heeft een geestverruimende werking."
RV-5837-28,BETELVIJZEL,betelvijzel,"De vijzel wordt door (meestal oudere) mensen gebruikt die niet in staat zijn om betelnoten te kauwen omdat hun gebit te wensen overlaat of omdat ze tandeloos zijn.
In de vijzel worden de betelnoten dan vergruisd met behulp van een houten stamper. 
Ook kalkpoeder (van gebrande en daarna vermorzelde schelpen) wordt op een met speeksel bevochtigd likstokje naar de mond gebracht.
Het mengsel van betel en kalk heeft een geestverruimende werking."
