ObjectNumber,Title,ObjectName,Description
RV-5258-92d,VRUCHT (REPLICA),vrucht (replica),"jambu

RV-5258-92a t/m j zijn houten vruchten, replica's van echte vruchten die op Bali in offers (vooral banten gebogan) worden gebruikt. 
De houten vruchten worden op Bali gebruikt als een offer alleen dient ter decoratie van een bepaalde publieke ruimte, bijvoorbeeld een winkel, en niet voor religieuze doeleinden.

De op deze manier in cilinder- of bergvorm opgebouwde offers worden banten gebogan of banten tegeh genoemd.
Net als bij andere offers op Bali bestaan deze offers vooral uit voedsel (rijst, bijgerechten, vruchten, koekjes), bloemen en de ingredienten van de sirihpruim. Maar de nadruk ligt hierbij op de vruchten. 
"
RV-5258-92e,VRUCHT (REPLICA),vrucht (replica),"jambu

RV-5258-92a t/m j zijn houten vruchten, replica's van echte vruchten die op Bali in offers (vooral banten gebogan) worden gebruikt. 
De houten vruchten worden op Bali gebruikt als een offer alleen dient ter decoratie van een bepaalde publieke ruimte, bijvoorbeeld een winkel, en niet voor religieuze doeleinden.

De op deze manier in cilinder- of bergvorm opgebouwde offers worden banten gebogan of banten tegeh genoemd.
Net als bij andere offers op Bali bestaan deze offers vooral uit voedsel (rijst, bijgerechten, vruchten, koekjes), bloemen en de ingredienten van de sirihpruim. Maar de nadruk ligt hierbij op de vruchten. 
"
RV-5258-92f,VRUCHT (REPLICA),vrucht (replica),"sotong

RV-5258-92a t/m j zijn houten vruchten, replica's van echte vruchten die op Bali in offers (vooral banten gebogan) worden gebruikt. 
De houten vruchten worden op Bali gebruikt als een offer alleen dient ter decoratie van een bepaalde publieke ruimte, bijvoorbeeld een winkel, en niet voor religieuze doeleinden.

De op deze manier in cilinder- of bergvorm opgebouwde offers worden banten gebogan of banten tegeh genoemd.
Net als bij andere offers op Bali bestaan deze offers vooral uit voedsel (rijst, bijgerechten, vruchten, koekjes), bloemen en de ingredienten van de sirihpruim. Maar de nadruk ligt hierbij op de vruchten. 
"
RV-5258-92g,VRUCHT (REPLICA),vrucht (replica),"manggistan

RV-5258-92a t/m j zijn houten vruchten, replica's van echte vruchten die op Bali in offers (vooral banten gebogan) worden gebruikt. 
De houten vruchten worden op Bali gebruikt als een offer alleen dient ter decoratie van een bepaalde publieke ruimte, bijvoorbeeld een winkel, en niet voor religieuze doeleinden.

De op deze manier in cilinder- of bergvorm opgebouwde offers worden banten gebogan of banten tegeh genoemd.
Net als bij andere offers op Bali bestaan deze offers vooral uit voedsel (rijst, bijgerechten, vruchten, koekjes), bloemen en de ingredienten van de sirihpruim. Maar de nadruk ligt hierbij op de vruchten. 
"
RV-5258-92h,VRUCHT (REPLICA),vrucht (replica),"salak

RV-5258-92a t/m j zijn houten vruchten, replica's van echte vruchten die op Bali in offers (vooral banten gebogan) worden gebruikt. 
De houten vruchten worden op Bali gebruikt als een offer alleen dient ter decoratie van een bepaalde publieke ruimte, bijvoorbeeld een winkel, en niet voor religieuze doeleinden.

De op deze manier in cilinder- of bergvorm opgebouwde offers worden banten gebogan of banten tegeh genoemd.
Net als bij andere offers op Bali bestaan deze offers vooral uit voedsel (rijst, bijgerechten, vruchten, koekjes), bloemen en de ingredienten van de sirihpruim. Maar de nadruk ligt hierbij op de vruchten. 
"
RV-5258-102,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"Ieder offer op Bali bevat rijst in een of andere vorm, het voornaamste voedselgewas van de Balinezen. Verder bestaat een offer uit bijgerechten bij de rijst, fruit en koekjes, alles geordend op een basis van palmblad. Op de top bevindt zich de sampian, die heel in het klein de ingrediënten voor het sirih pruimen bevat, en bloemen. 

Een sampian gebogan wordt geplaatst op de top van een in cilinder- of bergvorm opgebouwd offer, banten gebogan, en dient als basis voor bloemen en de ingrediënten van de sirih-pruim (porosan).

"
RV-5258-103,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"Ieder offer op Bali bevat rijst in een of andere vorm, het voornaamste voedselgewas van de Baliërs. Verder bestaat het offer uit bijgerechten bij de rijst, fruit en koekjes, alles geordend op een basis van palmblad. Op de top bevindt zich de sampian, die heel in het klein de ingrediënten voor het sirih pruimen bevat, en bloemen. 
Een sampian gebogan wordt geplaatst op de top van een groot familie-offer (banten gebogan) en dient als basis voor bloemen en de ingrediënten van de sirih-pruim (porosan)."
RV-5258-104,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"Ieder offer op Bali bevat rijst in een of andere vorm, het voornaamste voedselgewas van de Baliërs. Verder bestaat het offer uit bijgerechten bij de rijst, fruit en koekjes, alles geordend op een basis van palmblad. Op de top bevindt zich de sampian, die heel in het klein de ingrediënten voor het sirih pruimen bevat, en bloemen. 
Een sampian gebogan wordt geplaatst op de top van een groot familie-offer (banten gebogan) en dient als basis voor bloemen en de ingrediënten van de sirih-pruim (porosan)."
RV-5258-105,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"Ieder offer op Bali bevat rijst in een of andere vorm, het voornaamste voedselgewas van de Baliërs. Verder bestaat het offer uit bijgerechten bij de rijst, fruit en koekjes, alles geordend op een basis van palmblad. Op de top bevindt zich de sampian, die heel in het klein de ingrediënten voor het sirih pruimen bevat, en bloemen. 
Een sampian gebogan wordt geplaatst op de top van een groot familie-offer (banten gebogan) en dient als basis voor bloemen en de ingrediënten van de sirih-pruim (porosan)."
RV-5258-113b,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"Ieder offer op Bali bevat rijst in een of andere vorm, het voornaamste voedselgewas van de Baliërs. Verder bestaat het offer uit bijgerechten bij de rijst, fruit en koekjes, alles geordend op een basis van palmblad. Op de top bevindt zich de sampian, die heel in het klein de ingrediënten voor het sirih pruimen bevat, en bloemen. 
Een sampian gebogan wordt geplaatst op de top van een groot familie-offer (banten gebogan) en dient als basis voor bloemen en de ingrediënten van de sirih-pruim (porosan)."
RV-5258-114a,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"Ieder offer op Bali bevat rijst in een of andere vorm, het voornaamste voedselgewas van de Baliërs. Verder bestaat het offer uit bijgerechten bij de rijst, fruit en koekjes, alles geordend op een basis van palmblad. Op de top bevindt zich de sampian, die heel in het klein de ingrediënten voor het sirih pruimen bevat, en bloemen. 
De taledan gebogan dient als basis voor het grote familie-offer banten gebogan. De taledan is versierd met trikona, een rand driehoekjes van palmblad."
RV-5258-114b,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"Ieder offer op Bali bevat rijst in een of andere vorm, het voornaamste voedselgewas van de Baliërs. Verder bestaat het offer uit bijgerechten bij de rijst, fruit en koekjes, alles geordend op een basis van palmblad. Op de top bevindt zich de sampian, die heel in het klein de ingrediënten voor het sirih pruimen bevat, en bloemen. 
Een sampian gebogan wordt geplaatst op de top van een groot familie-offer (banten gebogan) en dient als basis voor bloemen en de ingrediënten van de sirih-pruim (porosan)."
RV-5258-115,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"
5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
De canang meraka is een klein offer dat deel uitmaakt van deze groep."
RV-5258-116a,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 116 a,b,c, behoren tot het offer ketipat, als  van onderdeel van deze groep.
De ceper dient als basis voor dit offer."
RV-5258-116b,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 116 a,b,c, behoren tot het offer ketipat, als  van onderdeel van deze groep.
De ketipat nasi is een houder voor rijst in dit offer."
RV-5258-116c,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 116 a,b,c, behoren tot het offer ketipat, als  van onderdeel van deze groep.
"
RV-5258-117a,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258-117a t/m f behoren tot het offer daksina, als onderdeel van deze offergroep.
De wakul is de basis van dit offer."
RV-5258-117b,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258-117a t/m f behoren tot het offer daksina, als onderdeel van deze offergroep."
RV-5258-117c,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258-117a t/m f behoren tot het offer daksina, als onderdeel van deze offergroep.
De kojong is de basis voor kleine bestanddelen van dit offer."
RV-5258-117d,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258-117a t/m f behoren tot het offer daksina, als onderdeel van deze offergroep.
"
RV-5258-117e,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258-117a t/m f behoren tot het offer daksina, als onderdeel van deze offergroep.
De tangkih dient als basis voor bestanddelen van dit offer."
RV-5258-117f,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258-117a t/m f behoren tot het offer daksina, als onderdeel van deze offergroep."
RV-5258-118,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
De segehan maakt deel uit van deze groep."
RV-5258-119a,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 119a t/m f zijn onderdelen van het pengambean offer.
De taledan is de basis van dit offer."
RV-5258-119b,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258-119a t/m f zijn onderdelen van het pangambean offer."
RV-5258-119c,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 119a t/m f zijn onderdelen van het pengambean offer.
De tulung maakt hier deel van uit."
RV-5258-119d,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 119a t/m f zijn onderdelen van het pengambean offer. 
"
RV-5258-119e,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 119a t/m f zijn onderdelen van het pengambean offer. 
De ketipat nasi is een houder voor rijst als onderdeel van dit offer."
RV-5258-119f,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 119a t/m f zijn onderdelen van het pengambean offer.
De kajen dient als basis voor kleine voedselbestanddelen in het offer pengambean."
RV-5258-120a,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 120 a t/m c behoren tot het offer jrimpen.
De taledan is de basis van dit offer."
RV-5258-120b,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258-120 a t/m c behoren tot het offer jrimpen.
De wadah kacang is de basis voor pinda's in dit offer."
RV-5258-120c,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258-120 a t/m c behoren tot het offer jrimpen."
RV-5258-121a,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 121 a t/m f zijn onderdelen van het offer punjung.
De taledan dient als basis voor dit offer."
RV-5258-121b,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 121 a t/m f zijn onderdelen van het offer punjung.
De tangkih is de basis van een voedselbestanddeel van dit offer."
RV-5258-121c,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 121 a t/m f zijn onderdelen van het offer punjung.
De ceper is de basis voor voedselbestanddelen van dit offer."
RV-5258-121d,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 121 a t/m f zijn onderdelen van het offer punjung."
RV-5258-121e,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 121 a t/m f zijn onderdelen van het offer punjung."
RV-5258-121f,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 121 a t/m f zijn onderdelen van het offer punjung.
De canang meraka behoort bij dit offer."
RV-5258-122a,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 122 a t/m e zijn onderdelen van het offer tetebasan of sesayut.
De taledan is de basis van dit offer."
RV-5258-122b,ONDERDEEL VAN EEN OFFER,offer (onderdeel),"5258-115 t/m 126 zijn constructies van palmblad (jejaitan) die behoren tot de offergroep (soroh) jrimpen pengambean. Een offergroep bestaat uit een aantal offers die gezamenlijk tijdens een ritueel worden aangeboden. Een offer bestaat uit een basis van palmblad, waarop de voedselinhoud wordt neergelegd, meestal bestaand uit rijst en bijgerechten, vruchten en koekjes. De afzonderlijke delen van de offerinhoud hebben soms ook een eigen basis van palmblad. Op de top van ieder offer bevindt zich de sampian. Dit is een constructie van palmblad die meestal versierd is en die dient als basis voor bloemen en voor de ingrediënten van de sirih-pruim (porosan).
5258- 122 a t/m e zijn onderdelen van het offer tetebasan of sesayut.
De kulit sesayut wordt op de taledan geplaatst."
